id,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
667,Corie Blount,LAL,29,208.28,109.769264,Cincinnati,USA,1993,1,25,70,3.6,4.3,0.5,5.1,0.126,0.201,0.115,0.572,0.053,1997-98
668,Corey Beck,CHH,27,190.5,90.7184,Arkansas,USA,,,,59,3.2,1.5,1.7,2.4,0.045,0.104,0.16,0.516,0.21,1997-98
669,Clyde Drexler,HOU,36,200.66,100.697424,Houston,USA,1983,1,14,70,18.4,4.9,5.5,1.1,0.05,0.113,0.256,0.531,0.268,1997-98
670,Clifford Rozier,MIN,25,210.82,111.13004,Louisville,USA,1994,1,16,6,1,1,0,-21.5,0.094,0.214,0.145,0.466,0,1997-98
671,Clifford Robinson,PHX,31,208.28,102.0582,Connecticut,USA,1989,2,36,80,14.2,5.1,2.1,5.2,0.079,0.129,0.23,0.538,0.117,1997-98
672,Clar. Weatherspoon,GSW,27,200.66,108.86208,Southern Mississippi,USA,1992,1,9,79,9.3,7.5,1.1,-4,0.096,0.194,0.164,0.504,0.065,1997-98
673,Chucky Brown,ATL,30,203.2,97.52228,North Carolina State,USA,1989,2,43,77,5,2.4,0.7,2.8,0.058,0.119,0.177,0.472,0.077,1997-98
674,Chuck Person,SAS,34,203.2,106.59412,Auburn,USA,1986,1,4,61,6.7,3.3,1.4,5.6,0.014,0.14,0.155,0.494,0.095,1997-98
675,Christian Laettner,ATL,28,210.82,111.13004,Duke,USA,1992,1,3,74,13.8,6.6,2.6,4,0.08,0.174,0.22,0.576,0.148,1997-98
676,Chris Whitney,WAS,26,182.88,77.11064,Clemson,USA,1993,2,47,82,5.1,1.4,2.4,0.9,0.017,0.108,0.2,0.512,0.293,1997-98
677,Chris Webber,WAS,25,208.28,111.13004,Michigan,USA,1993,1,1,71,21.9,9.5,3.8,0.9,0.071,0.209,0.268,0.523,0.176,1997-98
678,Chris Robinson,SAC,24,195.58,90.7184,Western Kentucky,USA,1996,2,51,35,4.6,1.3,1.1,-8.9,0.022,0.098,0.225,0.447,0.167,1997-98
679,Charles Smith,LAC,22,193.04,87.996848,New Mexico,USA,1997,1,26,34,3.5,0.8,0.6,-7.5,0.05,0.052,0.233,0.458,0.128,1997-98
680,Charlie Ward,NYK,27,187.96,86.18248,Florida State,USA,1994,1,26,82,7.8,3.3,5.7,6.7,0.016,0.122,0.148,0.567,0.306,1997-98
681,Chauncey Billups,TOR,21,190.5,91.625584,Colorado,USA,1997,1,3,80,11.2,2.4,3.9,-10.6,0.029,0.072,0.203,0.516,0.242,1997-98
682,Cherokee Parks,MIN,25,210.82,108.86208,Duke,USA,1995,1,12,79,7.1,5.5,0.7,-0.5,0.095,0.191,0.154,0.533,0.046,1997-98
683,Chris Anstey,DAL,23,213.36,112.944408,None,USA,1997,1,18,41,5.9,3.8,0.9,-9.8,0.082,0.174,0.201,0.455,0.094,1997-98
684,Chris Carr,MIN,24,198.12,99.79024,Southern Illinois,USA,1995,2,56,51,9.9,3,1.7,-0.7,0.043,0.105,0.212,0.509,0.112,1997-98
685,Dan Majerle,MIA,32,198.12,99.79024,Central Michigan,USA,1988,1,14,72,7.2,3.7,2.2,8.3,0.031,0.128,0.131,0.562,0.135,1997-98
686,Chris Childs,NYK,30,190.5,88.45044,Boise State,USA,,,,68,6.3,2.4,3.9,-0.1,0.022,0.103,0.152,0.524,0.285,1997-98
687,Chris Dudley,NYK,33,210.82,108.86208,Yale,USA,1987,4,75,51,3.1,5.4,0.4,8.2,0.153,0.221,0.124,0.428,0.039,1997-98
688,Chris Garner,TOR,23,177.8,70.760352,Memphis,USA,,,,38,1.4,0.6,1.2,-15.1,0.025,0.073,0.144,0.363,0.241,1997-98
689,Chris Gatling,NJN,30,208.28,104.32616,Old Dominion,USA,1991,1,16,57,11.5,5.9,0.9,-0.7,0.096,0.2,0.241,0.496,0.066,1997-98
690,Chris Mills,NYK,28,200.66,97.975872,Arizona,USA,1993,1,22,80,9.7,5.1,1.7,5.3,0.065,0.157,0.186,0.512,0.104,1997-98
691,Chris Morris,UTA,32,203.2,103.418976,Auburn,USA,1988,1,4,54,4.3,2.1,0.4,0.8,0.076,0.164,0.226,0.498,0.08,1997-98
692,Chris Mullin,IND,34,200.66,97.52228,St. John's (NY),USA,1985,1,7,82,11.3,3,2.3,10.6,0.022,0.107,0.189,0.607,0.135,1997-98
693,Chris Crawford,ATL,23,205.74,106.59412,Marquette,USA,1997,2,50,40,3.8,1,0.2,-7.1,0.081,0.084,0.252,0.536,0.062,1997-98
694,Charles Oakley,NYK,34,205.74,111.13004,Virginia Union,USA,1985,1,9,79,9,9.2,2.5,2.7,0.094,0.228,0.149,0.475,0.12,1997-98
695,Dan Schayes,ORL,39,210.82,117.93392,Syracuse,USA,1981,1,13,74,5.5,3.3,0.6,-0.6,0.089,0.146,0.178,0.479,0.059,1997-98
696,Danny Ferry,CLE,31,208.28,106.59412,Duke,USA,1989,1,2,69,4.2,1.7,0.9,-0.5,0.029,0.111,0.163,0.479,0.102,1997-98
697,Dontae' Jones,BOS,23,203.2,99.79024,Mississippi State,USA,1996,1,21,15,2.9,0.6,0.3,-7.1,0.03,0.08,0.289,0.386,0.089,1997-98
698,Donald Whiteside,ATL,29,177.8,72.57472,Northern Illinois,USA,,,,3,0.7,0.3,0.3,-52.7,0,0.083,0.123,0.347,0.111,1997-98
699,Donald Royal,CHH,32,203.2,98.883056,Notre Dame,USA,1987,3,52,31,2.5,1.3,0.5,7.7,0.065,0.081,0.131,0.473,0.08,1997-98
700,Don Reid,DET,24,203.2,113.398,Georgetown,USA,1995,2,58,68,3.5,2.6,0.4,0.9,0.093,0.122,0.112,0.574,0.04,1997-98
701,Don MacLean,NJN,28,208.28,106.59412,UCLA,USA,1992,1,19,9,0.3,0.6,0,-18,0.067,0.067,0.115,0.15,0,1997-98
702,Dikembe Mutombo,ATL,32,218.44,118.387512,Georgetown,Congo,1991,1,4,82,13.4,11.4,1,8,0.116,0.254,0.18,0.584,0.048,1997-98
703,Dickey Simpkins,CHI,26,205.74,119.748288,Providence,USA,1994,1,21,40,3.3,1.9,0.8,4.8,0.077,0.139,0.157,0.551,0.115,1997-98
704,Detlef Schrempf,SEA,35,208.28,106.59412,Washington,USA,1985,1,8,78,15.7,7.1,4.4,10.7,0.06,0.178,0.206,0.584,0.198,1997-98
705,Derrick McKey,IND,31,208.28,102.0582,Alabama,USA,1987,1,9,57,6.3,3.7,1.5,2.2,0.073,0.126,0.164,0.497,0.119,1997-98
706,Derrick Coleman,PHI,31,208.28,117.93392,Syracuse,USA,1990,1,1,59,17.6,9.9,2.5,-2.8,0.079,0.232,0.252,0.5,0.123,1997-98
707,Derek Strong,ORL,30,205.74,108.86208,Xavier,USA,1990,2,47,58,12.7,7.4,0.9,1,0.109,0.197,0.226,0.498,0.056,1997-98
708,Derek Harper,ORL,36,193.04,93.439952,Illinois,USA,1983,1,11,66,8.6,1.6,3.5,-0.4,0.015,0.055,0.179,0.491,0.233,1997-98
709,Derek Grimm,SAC,23,205.74,104.32616,Missouri,USA,,,,9,1.6,0.4,0,-18.2,0,0.148,0.199,0.47,0,1997-98
710,Derek Fisher,LAL,23,185.42,90.7184,Arkansas-Little Rock,USA,1996,1,24,82,5.8,2.4,4.1,9.1,0.026,0.099,0.141,0.533,0.27,1997-98
711,Derek Anderson,CLE,23,195.58,88.45044,Kentucky,USA,1997,1,13,66,11.7,2.8,3.4,3.9,0.038,0.091,0.215,0.531,0.219,1997-98
712,Dennis Scott,PHX,29,203.2,103.872568,Georgia Tech,USA,1990,1,4,81,11,3,1.9,-4.7,0.023,0.1,0.199,0.502,0.115,1997-98
713,Dennis Rodman,CHI,37,198.12,99.79024,Southeastern Oklahoma State,USA,1986,2,27,80,4.7,15,2.9,6.7,0.169,0.319,0.088,0.459,0.112,1997-98
714,Danny Fortson,DEN,22,200.66,117.93392,Cincinnati,USA,1997,1,10,80,10.2,5.6,1,-13.2,0.12,0.182,0.23,0.537,0.081,1997-98
715,Danny Manning,PHX,32,208.28,106.140528,Kansas,USA,1988,1,1,70,13.5,5.6,2,8,0.073,0.178,0.241,0.554,0.138,1997-98
716,Darrell Armstrong,ORL,30,185.42,81.64656,Fayetteville State,USA,,,,48,9.2,3.3,4.9,-2.7,0.061,0.096,0.203,0.509,0.346,1997-98
717,Darrick Martin,LAC,27,180.34,77.11064,UCLA,USA,,,,82,10.3,2,4,-5.8,0.009,0.072,0.19,0.509,0.23,1997-98
718,Darvin Ham,WAS,24,200.66,104.32616,Texas Tech,USA,,,,71,2,1.8,0.2,7.1,0.133,0.101,0.123,0.531,0.039,1997-98
719,David Benoit,ORL,30,203.2,99.79024,Alabama,USA,,,,77,5.5,2.6,0.3,-0.6,0.056,0.153,0.191,0.477,0.037,1997-98
720,Dana Barros,BOS,31,180.34,73.935496,Boston College,USA,1989,1,16,80,9.8,1.9,3.6,-2.2,0.018,0.094,0.201,0.583,0.282,1997-98
721,David Robinson,SAS,32,215.9,113.398,Navy,USA,1987,1,1,73,21.6,10.6,2.7,7.7,0.121,0.231,0.297,0.581,0.159,1997-98
722,David Wesley,CHH,27,185.42,91.625584,Baylor,USA,,,,81,13,2.6,6.5,2.3,0.021,0.069,0.2,0.532,0.303,1997-98
723,David Wingate,SEA,34,195.58,83.91452,Georgetown,USA,1986,2,44,58,2.6,1.4,0.6,-0.7,0.04,0.117,0.156,0.494,0.113,1997-98
724,DeJuan Wheat,MIN,24,182.88,74.84268,Louisville,USA,1997,2,51,34,1.7,0.3,0.7,-1.6,0.021,0.057,0.182,0.504,0.269,1997-98
725,Dean Garrett,DEN,31,210.82,113.398,Indiana,USA,1988,2,38,82,7.3,7.9,1.1,-15.4,0.098,0.193,0.126,0.465,0.058,1997-98
726,Dee Brown,TOR,29,187.96,83.91452,Jacksonville,USA,1990,1,19,72,9.1,2.1,2.1,-7,0.015,0.09,0.166,0.555,0.149,1997-98
727,Dell Curry,CHH,34,195.58,92.98636,Virginia Tech,USA,1986,1,15,52,9.4,1.9,1.3,-1.1,0.032,0.091,0.241,0.536,0.127,1997-98
728,David Vaughn,NJN,25,205.74,108.86208,Memphis,USA,1995,1,25,40,4.1,3.8,0.5,-11.4,0.111,0.215,0.184,0.48,0.069,1997-98
729,Charles O'Bannon,DET,23,195.58,94.800728,UCLA,USA,1997,2,31,30,2.1,1.1,0.6,4,0.065,0.11,0.152,0.423,0.112,1997-98
730,Charles Jones,HOU,41,205.74,97.52228,Albany State (GA),USA,1979,8,165,24,0.6,1,0.2,-6.2,0.098,0.111,0.049,0.689,0.055,1997-98
731,Charles Barkley,HOU,35,198.12,114.305184,Auburn,USA,1984,1,5,68,15.2,11.7,3.2,2.4,0.131,0.297,0.218,0.564,0.162,1997-98
732,Ben Davis,NYK,25,205.74,108.86208,Arizona,USA,1996,2,43,7,0.6,0.9,0,-29.9,0.316,0,0.256,0.2,0,1997-98
733,B.J. Armstrong,CHH,30,187.96,83.91452,Iowa,USA,1989,1,18,66,4,1.2,2.3,-1.8,0.021,0.084,0.147,0.555,0.278,1997-98
734,Avery Johnson,SAS,33,180.34,81.64656,Southern,USA,,,,75,10.2,2,7.9,5.6,0.014,0.048,0.158,0.514,0.351,1997-98
735,Austin Croshere,IND,23,205.74,106.59412,Providence,USA,1997,1,12,26,2.9,1.7,0.3,-3.1,0.047,0.169,0.194,0.412,0.052,1997-98
736,Arvydas Sabonis,POR,33,220.98,132.448864,None,Lithuania,1986,1,24,73,16,10,3,4.6,0.079,0.284,0.231,0.581,0.161,1997-98
737,Armen Gilliam,MIL,34,205.74,117.93392,Nevada-Las Vegas,USA,1987,1,2,82,11.2,5.4,1.3,-3.2,0.083,0.168,0.209,0.56,0.087,1997-98
738,Antonio McDyess,PHX,23,205.74,99.79024,Alabama,USA,1995,1,2,81,15.1,7.6,1.3,4.1,0.102,0.188,0.227,0.571,0.076,1997-98
739,Antonio Lang,MIA,26,203.2,92.98636,Duke,USA,1994,2,29,6,2,0.8,0.2,-12.6,0.083,0.081,0.174,0.704,0.063,1997-98
740,Antonio Davis,IND,29,205.74,104.32616,Texas-El Paso,USA,1990,2,45,82,9.6,6.8,0.7,5.8,0.111,0.197,0.177,0.558,0.049,1997-98
741,Antonio Daniels,VAN,23,193.04,88.45044,Bowling Green,USA,1997,1,4,74,7.8,1.9,4.5,-12.8,0.013,0.069,0.178,0.465,0.268,1997-98
742,Antoine Walker,BOS,21,205.74,111.13004,Kentucky,USA,1996,1,6,82,22.4,10.2,3.3,-4.9,0.089,0.224,0.293,0.481,0.154,1997-98
743,Antoine Carr,UTA,36,205.74,122.46984,Wichita State,USA,1983,1,8,66,5.7,2,0.7,4.5,0.05,0.098,0.181,0.513,0.075,1997-98
744,Anthony Peeler,MIN,28,193.04,94.347136,Missouri,USA,1992,1,15,38,12.3,3.2,3.6,1,0.035,0.082,0.184,0.532,0.17,1997-98
745,Anthony Parker,PHI,23,198.12,97.52228,Bradley,USA,1997,1,21,37,1.9,0.7,0.5,-5,0.041,0.106,0.178,0.501,0.179,1997-98
746,Anthony Miller,ATL,26,205.74,115.66596,Michigan State,USA,1994,2,39,37,2.1,1.9,0.1,-2.8,0.145,0.205,0.15,0.571,0.02,1997-98
747,Anthony Mason,CHH,31,203.2,113.398,Tennessee State,USA,1988,3,53,81,12.8,10.2,4.2,2.5,0.07,0.247,0.162,0.552,0.174,1997-98
748,Anthony Johnson,SAC,23,190.5,86.18248,College of Charleston,USA,1997,2,39,77,7.5,2.2,4.3,-7.7,0.025,0.061,0.154,0.437,0.222,1997-98
749,Adam Keefe,UTA,28,205.74,104.32616,Stanford,USA,1992,1,10,80,7.8,5.5,1.1,9.7,0.119,0.147,0.131,0.605,0.063,1997-98
750,Adonal Foyle,GSW,23,208.28,113.398,Colgate,St. Vincent & Grenadines,1997,1,8,55,3,3.3,0.3,-11.8,0.112,0.182,0.162,0.418,0.037,1997-98
751,Adrian Caldwell,DAL,31,203.2,120.20188,Lamar,USA,,,,1,0,0,0,18.5,0,0,0,0,0,1997-98
752,Alan Henderson,ATL,25,205.74,106.59412,Indiana,USA,1995,1,16,69,14.3,6.4,1.1,3.4,0.116,0.134,0.234,0.534,0.068,1997-98
753,Allan Houston,NYK,27,198.12,90.7184,Tennessee,USA,1993,1,11,82,18.4,3.3,2.6,2.8,0.018,0.096,0.266,0.53,0.14,1997-98
754,Allen Iverson,PHI,23,182.88,74.84268,Georgetown,USA,1996,1,1,80,22,3.7,6.2,-2.8,0.031,0.076,0.267,0.535,0.294,1997-98
755,Ben Wallace,WAS,23,205.74,108.86208,Virginia Union,USA,,,,67,3.1,4.8,0.3,8.7,0.111,0.207,0.093,0.495,0.023,1997-98
756,Alonzo Mourning,MIA,28,208.28,118.387512,Georgetown,USA,1992,1,2,58,19.3,9.6,0.9,12,0.124,0.212,0.273,0.596,0.052,1997-98
757,Alvin Williams,TOR,23,195.58,83.91452,Villanova,USA,1997,2,47,54,6,1.5,1.9,1.1,0.027,0.056,0.158,0.504,0.156,1997-98
758,Andrew DeClercq,BOS,25,208.28,104.32616,Florida,USA,1995,2,34,81,5.4,4.8,0.7,-3.4,0.126,0.179,0.143,0.53,0.061,1997-98
759,Andrew Lang,MIL,32,210.82,122.46984,Arkansas,USA,1988,2,28,57,2.7,2.7,0.3,-12,0.093,0.175,0.132,0.452,0.04,1997-98
760,Anfernee Hardaway,ORL,26,200.66,97.52228,Memphis,USA,1993,1,3,19,16.4,4,3.6,-5.3,0.015,0.123,0.273,0.479,0.216,1997-98
761,Anthony Bowie,NYK,34,198.12,90.7184,Oklahoma,USA,1986,3,66,27,2.8,1,0.4,-2.2,0.049,0.094,0.151,0.586,0.078,1997-98
762,Anthony Goldwire,DEN,26,187.96,82.553744,Houston,USA,1994,2,52,82,9.2,1.8,3.4,-13,0.021,0.06,0.166,0.524,0.226,1997-98
763,Alton Lister,POR,39,213.36,111.13004,Arizona State,USA,1981,1,21,7,0.9,1.6,0.1,-8.6,0.054,0.22,0.105,0.375,0.04,1997-98
764,Benoit Benjamin,PHI,33,213.36,120.20188,Creighton,USA,1985,1,3,14,4.5,3.8,0.2,2.5,0.106,0.246,0.147,0.581,0.024,1997-98
765,Bill Curley,MIN,26,205.74,111.13004,Boston College,USA,1994,1,22,11,3.1,2.5,0.4,6.6,0.089,0.145,0.116,0.495,0.037,1997-98
766,Bill Wennington,CHI,35,213.36,125.644984,St. John's (NY),USA,1985,1,16,48,3.5,1.7,0.4,3.7,0.073,0.114,0.193,0.461,0.072,1997-98
767,Brian Shaw,PHI,32,198.12,90.7184,California-Santa Barbara,USA,1988,1,24,59,6.3,3.6,4.4,-8.2,0.026,0.13,0.164,0.397,0.273,1997-98
768,Brooks Thompson,NYK,27,193.04,87.543256,Oklahoma State,USA,1994,1,27,30,2,0.5,0.9,-8.3,0.007,0.098,0.201,0.496,0.245,1997-98
769,Bruce Bowen,BOS,27,200.66,90.7184,Cal State-Fullerton,USA,,,,61,5.6,2.9,1.3,0.4,0.067,0.093,0.133,0.483,0.096,1997-98
770,Bryant Reeves,VAN,25,213.36,124.7378,Oklahoma State,USA,1995,1,6,74,16.3,7.9,2.1,-8,0.09,0.174,0.22,0.559,0.108,1997-98
771,Bryant Stith,DEN,27,195.58,94.347136,Virginia,USA,1992,1,13,31,7.6,2.1,1.6,-14.5,0.024,0.089,0.19,0.447,0.122,1997-98
772,Bryon Russell,UTA,27,200.66,102.0582,Long Beach State,USA,1993,2,45,82,9,4,1.2,5.6,0.046,0.131,0.153,0.57,0.075,1997-98
773,Brian Oliver,ATL,30,193.04,95.25432,Georgia Tech,USA,1990,2,32,5,3,1.8,0.4,-1.8,0.05,0.115,0.144,0.361,0.047,1997-98
774,Bubba Wells,DAL,23,195.58,104.32616,Austin Peay,USA,1997,2,34,39,3.3,1.7,0.9,-14,0.057,0.138,0.185,0.474,0.142,1997-98
775,Calbert Cheaney,WAS,26,200.66,97.52228,Indiana,USA,1993,1,6,82,12.8,4,2.1,0.2,0.032,0.103,0.185,0.488,0.096,1997-98
776,Carl Herrera,SAS,31,205.74,102.0582,Houston,USA,1990,2,30,58,2.9,1.6,0.4,-5.3,0.056,0.145,0.216,0.437,0.083,1997-98
777,Carl Thomas,CLE,28,193.04,88.45044,Eastern Michigan,USA,,,,43,3.4,1.1,0.4,-5.1,0.026,0.102,0.179,0.49,0.086,1997-98
778,Carlos Rogers,POR,27,210.82,99.79024,Tennessee State,USA,1994,1,11,21,5.3,3.2,0.9,-12,0.092,0.106,0.14,0.533,0.08,1997-98
779,Cedric Ceballos,DAL,28,200.66,99.79024,Cal State-Fullerton,USA,1990,2,48,47,11.4,4.7,1.3,0.6,0.085,0.165,0.249,0.56,0.111,1997-98
780,Cedric Henderson,CLE,23,200.66,97.52228,Memphis,USA,1997,2,44,82,10.1,4,2,3.1,0.036,0.121,0.178,0.514,0.113,1997-98
781,Buck Williams,NYK,38,203.2,102.0582,Maryland,USA,1981,1,3,41,4.9,4.5,0.5,2.7,0.128,0.172,0.138,0.56,0.046,1997-98
782,Dontonio Wingfield,POR,24,203.2,116.119552,Cincinnati,USA,1994,2,37,3,0.3,1.3,0,-35.3,0.143,0.222,0.234,0.129,0,1997-98
783,Brian Grant,POR,26,205.74,115.212368,Xavier,USA,1994,1,8,61,12.1,9.1,1.4,2.7,0.123,0.213,0.181,0.561,0.077,1997-98
784,Brevin Knight,CLE,22,177.8,78.471416,Stanford,USA,1997,1,16,80,9,3.2,8.2,6.4,0.033,0.088,0.166,0.515,0.418,1997-98
785,Billy Owens,SAC,29,205.74,102.0582,Syracuse,USA,1991,1,3,78,10.5,7.5,2.8,-5.2,0.079,0.2,0.183,0.502,0.151,1997-98
786,Bimbo Coles,GSW,30,187.96,82.553744,Virginia Tech,USA,1990,2,40,53,8,2.3,4.7,-12.2,0.012,0.078,0.166,0.444,0.28,1997-98
787,Bison Dele,DET,29,210.82,117.93392,Arizona,USA,1991,1,10,78,16.2,8.9,1.2,0.4,0.101,0.22,0.241,0.542,0.068,1997-98
788,Blue Edwards,VAN,32,193.04,103.872568,East Carolina,USA,1989,1,21,81,10.8,2.7,2.5,-5,0.037,0.093,0.221,0.521,0.17,1997-98
789,Bo Outlaw,ORL,27,203.2,95.25432,Houston,USA,,,,82,9.5,7.8,2.6,-0.4,0.101,0.154,0.135,0.575,0.122,1997-98
790,Bob McCann,TOR,34,198.12,110.676448,Morehead State,USA,1987,2,32,1,0,1,0,-27.5,0,0.2,0.088,0,0,1997-98
791,Brian Evans,NJN,24,203.2,99.79024,Indiana,USA,1996,1,27,72,4.5,1.9,0.8,-4,0.061,0.124,0.185,0.476,0.105,1997-98
792,Bob Sura,CLE,25,195.58,90.7184,Florida State,USA,1995,1,17,46,5.8,2,3.7,-0.3,0.033,0.092,0.187,0.463,0.305,1997-98
793,Bobby Jackson,DEN,25,185.42,83.91452,Minnesota,USA,1997,1,23,68,11.6,4.4,4.7,-12.5,0.043,0.128,0.232,0.453,0.288,1997-98
794,Bobby Phills,CHH,28,195.58,102.511792,Southern,USA,1991,2,45,62,10.4,3.5,3,3.6,0.039,0.1,0.178,0.523,0.155,1997-98
795,Brad Lohaus,SAS,33,210.82,104.32616,Iowa,USA,1987,2,45,9,2.1,1.3,0.6,-17,0.031,0.108,0.122,0.426,0.088,1997-98
796,Brandon Williams,GSW,23,198.12,97.52228,Davidson,USA,,,,9,4.1,1.7,0.3,-2.4,0.031,0.072,0.182,0.357,0.031,1997-98
797,Brent Barry,MIA,26,198.12,88.45044,Oregon State,USA,1995,1,15,58,10.9,2.9,2.6,-6.5,0.021,0.102,0.184,0.558,0.153,1997-98
798,Brent Price,HOU,29,185.42,83.91452,Oklahoma,USA,1992,2,32,72,5.6,1.5,2.7,-0.2,0.034,0.06,0.156,0.575,0.229,1997-98
799,Bobby Hurley,VAN,27,182.88,74.84268,Duke,USA,1993,1,7,61,4.1,1.1,2.9,-8,0.016,0.074,0.181,0.461,0.33,1997-98
800,A.C. Green,DAL,34,205.74,102.0582,Oregon State,USA,1985,1,23,82,7.3,8.1,1.5,-7.2,0.09,0.196,0.118,0.496,0.074,1997-98
801,Aaron Williams,SEA,26,205.74,102.0582,Xavier,USA,,,,65,4.6,2.3,0.2,5.5,0.084,0.147,0.186,0.577,0.029,1997-98
802,Eric Riley,DAL,28,213.36,111.13004,Michigan,USA,1993,2,33,39,3.6,3.4,0.6,-6.3,0.089,0.194,0.16,0.461,0.065,1997-98
803,Eric Williams,DEN,25,203.2,99.79024,Providence,USA,1995,1,14,4,19.8,5.3,3,-7.6,0.07,0.105,0.257,0.489,0.143,1997-98
804,Erick Dampier,GSW,22,210.82,120.20188,Mississippi State,USA,1996,1,10,82,11.8,8.7,1.1,-10.1,0.108,0.182,0.191,0.502,0.06,1997-98
805,Erick Strickland,DAL,24,190.5,95.25432,Nebraska,USA,,,,67,7.6,2.4,2.5,-7.4,0.025,0.098,0.214,0.429,0.187,1997-98
806,Ervin Johnson,MIL,30,210.82,111.13004,New Orleans,USA,1993,1,23,81,8,8.5,0.7,-1.3,0.131,0.241,0.141,0.564,0.04,1997-98
807,Etdrick Bohannon,IND,25,205.74,99.79024,Auburn-Montgomery,USA,,,,5,0,1.2,0.2,-20.6,0.143,0.222,0.256,0,0.143,1997-98
808,Felton Spencer,GSW,30,213.36,120.20188,Louisville,USA,1990,1,6,68,2.4,3.3,0.3,-11.3,0.12,0.187,0.114,0.495,0.033,1997-98
809,Fred Hoiberg,IND,25,193.04,92.079176,Iowa State,USA,1995,2,52,65,4,1.9,0.7,1.5,0.02,0.142,0.15,0.517,0.089,1997-98
810,Eric Washington,DEN,24,193.04,86.18248,Alabama,USA,1997,2,46,66,7.7,1.9,1.2,-18.1,0.034,0.063,0.176,0.478,0.093,1997-98
811,Gary Grant,POR,33,190.5,83.91452,Michigan,USA,1988,1,15,22,4.8,2.2,3.8,0,0.024,0.127,0.154,0.529,0.389,1997-98
812,George Lynch,VAN,27,203.2,103.418976,North Carolina,USA,1993,1,12,82,7.5,4.4,1.5,-3.3,0.115,0.17,0.207,0.526,0.146,1997-98
813,George McCloud,PHX,31,203.2,102.0582,Florida State,USA,1989,1,7,63,7.2,3.5,1.3,3.5,0.042,0.167,0.189,0.507,0.105,1997-98
814,George Zidek,SEA,24,213.36,113.398,UCLA,USA,1995,1,22,12,2.4,1.4,0.2,-12.3,0.069,0.186,0.266,0.402,0.061,1997-98
815,Gerald Madkins,GSW,29,193.04,90.7184,UCLA,USA,,,,19,1.9,0.8,2.4,-2.8,0.009,0.063,0.094,0.499,0.313,1997-98
816,Gerald Wilkins,ORL,34,198.12,102.0582,Tennessee-Chattanooga,USA,1985,2,47,72,5.3,1.3,1.1,-7.6,0.014,0.075,0.206,0.398,0.112,1997-98
817,Glen Rice,CHH,31,203.2,99.79024,Michigan,USA,1989,1,4,82,22.3,4.3,2.2,2,0.033,0.097,0.253,0.568,0.099,1997-98
818,Glenn Robinson,MIL,25,200.66,104.32616,Purdue,USA,1994,1,1,56,23.4,5.5,2.8,0.9,0.045,0.119,0.289,0.522,0.132,1997-98
819,Gary Trent,TOR,23,203.2,113.398,Ohio,USA,1995,1,11,54,11.7,6.3,1.3,-5.6,0.106,0.178,0.228,0.527,0.1,1997-98
820,God Shammgod,WAS,22,182.88,76.657048,Providence,USA,1997,2,45,20,3.1,0.4,1.8,-5.9,0.013,0.036,0.256,0.428,0.419,1997-98
821,Eric Snow,PHI,25,190.5,92.532768,Michigan State,USA,1995,2,43,64,3.3,1.3,2.8,-0.3,0.025,0.08,0.14,0.486,0.317,1997-98
822,Eric Murdock,MIA,30,185.42,90.7184,Providence,USA,1991,1,21,82,6.2,1.9,2.7,2,0.034,0.098,0.202,0.52,0.284,1997-98
823,Donyell Marshall,GSW,25,205.74,104.32616,Connecticut,USA,1994,1,4,73,15.4,8.6,2.2,-9.5,0.082,0.173,0.221,0.474,0.109,1997-98
824,Doug Christie,TOR,28,198.12,92.98636,Pepperdine,USA,1992,1,17,78,16.5,5.2,3.6,-7.6,0.035,0.124,0.216,0.53,0.16,1997-98
825,Doug Overton,PHI,28,190.5,86.18248,La Salle,USA,1991,2,40,23,2.7,0.6,1.6,-8.7,0.009,0.052,0.15,0.443,0.233,1997-98
826,Doug West,MIN,31,198.12,90.7184,Villanova,USA,1989,2,38,38,4.1,2.2,1.2,-2.3,0.037,0.091,0.137,0.416,0.105,1997-98
827,Drew Barry,ATL,25,195.58,86.636072,Georgia Tech,USA,1996,2,57,27,2.1,1.3,1.8,16,0.024,0.129,0.124,0.64,0.257,1997-98
828,Duane Causwell,MIA,30,213.36,108.86208,Temple,USA,1990,1,18,37,2.4,2.7,0.1,-6.1,0.095,0.219,0.154,0.443,0.024,1997-98
829,Duane Ferrell,GSW,33,200.66,97.52228,Georgia Tech,USA,,,,50,1.9,0.9,0.5,-17.8,0.056,0.055,0.13,0.389,0.093,1997-98
830,Eric Piatkowski,LAC,27,200.66,97.52228,Nebraska,USA,1994,1,15,67,11.3,3.5,1.3,-8.3,0.045,0.11,0.184,0.591,0.084,1997-98
831,Ed Gray,ATL,22,190.5,95.25432,California,USA,1997,1,22,30,7.6,1.5,1.1,-8.3,0.023,0.09,0.248,0.492,0.132,1997-98
832,Eddie Johnson,HOU,39,200.66,97.52228,Illinois,USA,1981,2,29,75,8.4,2,1.2,-3.9,0.041,0.084,0.202,0.524,0.103,1997-98
833,Eddie Jones,LAL,26,198.12,90.7184,Temple,USA,1994,1,10,80,16.8,3.8,3.1,10.3,0.034,0.083,0.196,0.591,0.133,1997-98
